STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,WT01,WT06,WT02,WT04,WT08
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141010,0.00,0.0,0.0,-9999,64,52,2.2,290,280,6.9,11.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141011,0.33,0.0,0.0,-9999,60,50,4.5,40,40,10.1,17.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141012,0.00,0.0,0.0,-9999,63,48,2.7,30,30,13.0,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141013,0.05,0.0,0.0,-9999,65,52,2.7,160,170,8.1,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141014,0.00,0.0,0.0,-9999,76,63,4.7,180,180,13.0,23.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141015,0.69,0.0,0.0,-9999,77,69,5.1,170,190,14.1,25.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141016,1.11,0.0,0.0,-9999,71,61,4.0,250,170,13.0,19.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141017,0.00,0.0,0.0,-9999,71,59,4.5,250,260,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141018,0.00,0.0,0.0,-9999,70,56,6.3,280,290,15.0,23.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141019,0.00,0.0,0.0,-9999,56,44,7.6,300,300,17.0,28.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141020,0.00,0.0,0.0,-9999,60,42,3.8,240,260,12.1,19.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141021,0.11,0.0,0.0,-9999,67,55,3.6,140,150,12.1,18.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141022,1.51,0.0,0.0,-9999,58,50,9.4,30,50,18.1,30.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141023,0.61,0.0,0.0,-9999,53,50,7.6,40,40,12.1,25.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141024,0.00,0.0,0.0,-9999,63,51,4.5,310,300,12.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141025,0.01,0.0,0.0,-9999,67,50,5.8,300,260,13.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141026,0.00,0.0,0.0,-9999,63,53,7.8,310,310,18.1,32.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141027,0.00,0.0,0.0,-9999,63,48,5.1,270,270,13.0,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141028,0.00,0.0,0.0,-9999,72,53,2.9,240,200,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141029,0.00,0.0,0.0,-9999,72,51,4.9,310,310,14.1,23.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141030,0.00,0.0,0.0,-9999,59,47,3.6,310,-9999,10.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141031,0.05,0.0,0.0,-9999,55,45,6.5,70,70,15.0,23.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141101,0.35,0.0,0.0,-9999,47,42,8.9,30,20,21.0,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141102,0.00,0.0,0.0,-9999,48,41,10.7,350,20,21.0,36.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141103,0.00,0.0,0.0,-9999,61,39,5.8,280,260,16.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141104,0.00,0.0,0.0,-9999,68,53,4.7,230,240,13.0,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141105,0.00,0.0,0.0,-9999,64,56,4.5,290,240,14.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141106,0.37,0.0,0.0,-9999,57,48,3.1,70,240,8.9,15.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141107,0.00,0.0,0.0,-9999,53,40,7.4,310,310,17.0,31.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141108,0.00,0.0,0.0,-9999,48,36,6.0,280,280,16.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141109,0.00,0.0,0.0,-9999,57,46,2.7,250,250,14.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141110,0.00,0.0,0.0,-9999,61,44,2.5,250,180,8.9,13.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141111,0.00,0.0,0.0,-9999,64,49,3.4,170,180,10.1,19.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141112,0.00,0.0,0.0,-9999,65,47,2.7,350,300,10.1,21.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141113,0.20,0.0,0.0,-9999,48,36,3.6,280,280,8.9,15.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141114,0.06,0.0,0.0,-9999,42,35,7.2,300,300,14.1,23.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141115,0.00,0.0,0.0,-9999,42,33,3.6,300,290,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141116,0.03,0.0,0.0,-9999,45,35,3.8,260,250,10.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141117,1.54,0.0,0.0,-9999,52,40,3.8,280,290,14.1,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141118,0.00,0.0,0.0,-9999,45,24,10.1,280,290,21.9,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141119,0.00,0.0,0.0,-9999,36,22,7.2,250,250,16.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141120,0.00,0.0,0.0,-9999,45,31,7.2,290,270,17.0,28.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141121,0.00,0.0,0.0,-9999,37,28,7.6,290,320,17.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141122,0.00,0.0,0.0,-9999,44,28,4.9,240,260,15.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141123,0.00,0.0,0.0,-9999,57,43,3.8,260,240,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141124,0.70,0.0,0.0,-9999,69,53,5.4,180,170,17.0,32.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141125,0.00,0.0,0.0,-9999,68,51,5.1,280,270,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141126,1.24,0.0,0.2,-9999,51,34,8.7,40,30,18.1,34.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141127,0.02,0.0,0.0,-9999,38,34,5.1,310,290,12.1,19.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141128,0.00,0.0,0.0,-9999,37,29,5.8,310,290,17.0,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141129,0.00,0.0,0.0,-9999,45,27,3.6,260,260,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141130,0.00,0.0,0.0,-9999,55,45,4.3,250,250,13.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141201,0.09,0.0,0.0,-9999,65,42,6.7,250,250,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141202,0.08,0.0,0.0,-9999,43,35,9.2,60,60,17.0,25.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141203,0.06,0.0,0.0,-9999,46,41,7.6,280,300,16.1,25.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141204,0.00,0.0,0.0,-9999,45,37,5.8,280,280,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141205,0.51,0.0,0.0,-9999,44,34,6.0,60,60,17.0,21.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141206,1.22,0.0,0.0,-9999,50,39,4.0,10,20,17.0,30.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141207,0.04,0.0,0.0,-9999,42,30,11.9,30,10,25.1,40.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141208,0.00,0.0,0.0,-9999,37,24,11.4,70,70,19.9,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141209,2.54,0.0,0.0,-9999,42,36,10.3,50,60,21.9,32.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141210,0.08,0.0,1.0,-9999,40,32,8.3,290,310,16.1,23.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141211,0.01,1.2,0.0,-9999,38,31,7.6,270,260,17.0,25.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141212,0.00,0.0,0.0,-9999,38,32,8.1,300,300,15.0,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141213,0.00,0.0,0.0,-9999,44,34,8.9,300,300,16.1,28.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141214,0.00,0.0,0.0,-9999,46,38,6.0,310,300,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141215,0.00,0.0,0.0,-9999,48,37,2.7,250,300,8.1,12.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141216,0.20,0.0,0.0,-9999,49,38,3.8,110,150,12.1,14.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141217,0.02,0.0,0.0,-9999,54,42,5.8,280,290,16.1,25.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141218,0.00,0.0,0.0,-9999,42,37,8.7,290,300,16.1,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141219,0.00,0.0,0.0,-9999,38,31,7.2,300,310,14.1,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141220,0.00,0.0,0.0,-9999,33,30,4.9,40,60,12.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141221,0.00,0.0,0.0,-9999,36,31,4.9,10,10,8.9,13.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141222,0.04,0.0,0.0,-9999,44,35,6.0,70,40,12.1,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141223,0.16,0.0,0.0,-9999,46,43,8.3,70,80,17.0,25.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141224,0.80,0.0,0.0,-9999,58,44,5.8,70,180,12.1,17.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141225,0.09,0.0,0.0,-9999,62,44,9.6,290,300,19.9,32.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141226,0.00,0.0,0.0,-9999,50,40,5.8,290,250,13.0,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141227,0.00,0.0,0.0,-9999,55,44,4.5,240,250,14.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141228,0.10,0.0,0.0,-9999,54,43,5.8,240,250,15.0,21.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141229,0.00,0.0,0.0,-9999,44,34,5.1,310,320,15.0,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141230,0.00,0.0,0.0,-9999,34,28,4.3,10,300,10.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141231,0.00,0.0,0.0,-9999,32,27,5.6,280,280,14.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150101,0.00,0.0,0.0,-9999,39,27,7.2,260,250,17.0,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150102,0.00,0.0,0.0,-9999,42,35,7.2,260,310,15.0,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150103,0.71,0.0,0.0,-9999,42,33,6.5,80,70,12.1,18.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150104,0.30,0.0,0.0,-9999,56,41,6.5,280,260,29.1,46.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150105,0.00,0.0,0.0,-9999,49,21,10.5,280,300,23.9,38.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150106,0.05,0.0,1.0,-9999,22,19,4.0,320,280,14.1,23.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150107,0.00,1.2,0.0,-9999,23,9,12.8,310,300,21.9,38.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150108,0.00,0.0,0.0,-9999,21,8,8.7,310,310,18.1,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150109,0.07,0.0,1.5,-9999,33,19,8.7,280,290,21.0,30.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150110,0.00,1.2,0.0,-9999,23,16,8.1,250,230,18.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150111,0.00,1.2,0.0,-9999,37,18,6.0,230,250,14.1,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150112,0.36,0.0,0.0,-9999,39,35,3.8,260,260,12.1,19.9,1,-9999,-9999,1,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150113,0.00,0.0,0.0,-9999,36,17,8.5,30,40,18.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150114,0.00,0.0,0.0,-9999,32,16,6.3,70,80,14.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150115,0.00,0.0,0.0,-9999,35,25,4.7,250,290,15.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150116,0.00,0.0,0.0,-9999,43,20,9.8,310,320,21.0,32.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150117,0.00,0.0,0.0,-9999,32,17,6.0,310,190,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150118,2.10,0.0,0.0,-9999,42,31,3.8,270,210,10.1,19.9,1,-9999,1,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150119,0.00,0.0,0.0,-9999,42,36,7.6,290,270,16.1,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150120,0.00,0.0,0.0,-9999,40,32,5.8,290,280,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150121,0.00,0.0,0.0,-9999,36,25,4.3,350,20,10.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150122,0.00,0.0,0.0,-9999,40,31,5.6,310,300,14.1,21.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150123,0.00,0.0,0.0,-9999,39,28,5.6,250,250,14.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150124,0.72,3.1,3.6,-9999,39,33,6.0,290,290,14.1,23.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150125,0.00,2.0,0.0,-9999,42,31,6.3,250,260,17.0,30.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150126,0.48,2.0,5.5,-9999,31,22,12.8,60,50,23.0,34.0,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150127,0.36,7.9,4.3,-9999,30,20,8.3,10,330,17.0,30.0,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150128,0.00,7.9,0.0,-9999,34,16,7.6,310,310,16.1,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150129,0.02,5.9,0.0,-9999,36,19,3.8,190,180,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150130,0.06,7.1,1.0,-9999,38,19,10.5,310,300,21.9,36.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150131,0.00,7.1,0.0,-9999,26,13,12.3,310,290,23.9,44.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150201,0.03,5.9,0.3,-9999,36,20,3.8,250,260,12.1,17.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150202,1.02,7.1,5.0,-9999,34,14,9.8,70,310,21.9,32.0,1,1,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150203,0.00,7.9,0.0,-9999,26,13,7.2,310,310,17.0,27.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150204,0.00,7.9,0.0,-9999,43,24,4.3,260,250,13.0,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150205,0.00,7.9,0.0,-9999,42,14,8.5,360,310,19.9,30.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150206,0.00,7.9,0.0,-9999,27,12,7.2,270,240,17.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150207,0.02,7.9,0.0,-9999,40,25,3.8,260,250,12.1,18.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150208,0.00,7.9,0.0,-9999,37,29,8.5,70,60,18.1,25.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150209,0.09,7.9,0.0,-9999,29,25,11.0,60,50,19.9,29.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150210,0.01,7.9,0.1,-9999,40,26,10.5,30,30,18.1,28.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150211,0.00,7.9,0.0,-9999,34,22,6.5,50,60,18.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150212,0.00,7.9,0.0,-9999,40,16,7.4,310,320,21.9,38.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150213,0.00,7.9,0.0,-9999,21,8,9.2,310,300,21.9,36.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150214,0.02,7.9,0.9,-9999,32,16,5.4,10,250,14.1,23.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150215,0.00,9.1,0.0,-9999,25,4,14.5,300,310,23.0,42.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150216,0.00,9.1,0.0,-9999,21,3,6.9,310,320,21.0,36.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150217,0.14,11.8,3.3,-9999,27,14,4.7,50,30,12.1,16.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150218,0.00,9.1,0.0,-9999,33,19,4.3,250,260,15.0,21.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150219,0.00,9.1,0.0,-9999,27,8,11.4,280,280,19.9,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150220,0.00,9.1,0.0,-9999,19,2,10.3,290,290,21.9,36.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150221,0.61,9.1,3.0,-9999,32,13,4.5,200,180,14.1,23.0,1,1,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150222,0.10,13.0,1.0,-9999,43,32,2.9,290,280,12.1,17.0,1,1,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150223,0.00,11.8,0.0,-9999,38,8,11.2,310,320,17.0,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150224,0.00,11.8,0.0,-9999,24,4,5.8,170,180,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150225,0.00,11.8,0.0,-9999,37,20,6.5,280,280,15.0,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150226,0.00,11.0,0.0,-9999,32,21,7.2,50,50,15.0,19.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150227,0.00,11.0,0.0,-9999,30,18,6.0,310,300,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150228,0.00,11.0,0.0,-9999,29,13,3.6,350,350,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150301,0.52,9.8,4.8,-9999,31,24,2.2,170,170,15.0,19.9,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150302,0.00,15.0,0.0,-9999,39,27,8.1,310,300,18.1,34.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150303,0.67,14.2,1.8,-9999,37,22,4.9,240,250,14.1,23.9,1,1,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150304,0.25,13.0,0.0,-9999,45,35,6.0,250,250,15.0,25.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150305,0.76,13.0,7.5,-9999,40,19,5.8,310,300,14.1,19.9,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150306,0.00,18.9,0.0,-9999,27,12,6.3,250,250,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150307,0.00,18.1,0.0,-9999,38,18,5.1,250,250,16.1,23.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150308,0.00,16.1,0.0,-9999,49,37,5.1,280,270,19.9,30.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150309,0.01,13.0,0.0,-9999,54,40,4.7,290,290,16.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150310,0.46,11.0,0.0,-9999,53,39,3.6,180,170,12.1,17.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150311,0.01,5.9,0.0,-9999,59,44,6.9,320,330,14.1,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150312,0.00,3.9,0.0,-9999,47,36,8.3,350,310,19.9,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150313,0.00,2.0,0.0,-9999,43,31,6.5,170,190,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150314,0.81,1.2,0.0,-9999,51,40,5.6,160,170,15.0,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150315,0.00,0.0,0.0,-9999,44,36,11.4,310,320,23.0,40.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150316,0.00,0.0,0.0,-9999,52,35,3.8,310,310,13.0,19.9,-9999,-9999,-9999,-9999,-9999
